cell.type,sample.id,file.i,N.data,max.segments,sum.splits,max.depth
kidneyCancer,McGill0022,111,15342,19,74844,8
kidneyCancer,McGill0022,111,15342,N.data,259448,40
leukemiaCD19CD10BCells,McGill0267,111,12701,19,61621,8
leukemiaCD19CD10BCells,McGill0267,111,12701,N.data,246926,44
skeletalMuscleCtrl,McGill0019,111,15735,19,73562,8
skeletalMuscleCtrl,McGill0019,111,15735,N.data,307502,50
skeletalMuscleCtrl,McGill0036,111,12553,19,67771,7
skeletalMuscleCtrl,McGill0036,111,12553,N.data,215014,50
skeletalMuscleCtrl,McGill0037,111,14665,19,70831,8
skeletalMuscleCtrl,McGill0037,111,14665,N.data,265832,48
skeletalMuscleMD,McGill0012,111,20477,19,107509,7
skeletalMuscleMD,McGill0012,111,20477,N.data,381392,42
skeletalMuscleMD,McGill0013,111,11639,19,63732,8
skeletalMuscleMD,McGill0013,111,11639,N.data,210400,44
skeletalMuscleMD,McGill0014,111,13648,19,69106,8
skeletalMuscleMD,McGill0014,111,13648,N.data,259105,46
skeletalMuscleMD,McGill0016,111,5192,19,29459,7
skeletalMuscleMD,McGill0016,111,5192,N.data,83645,40
kidney,McGill0023,111,8771,19,45230,6
kidney,McGill0023,111,8771,N.data,180549,52
kidney,McGill0023,112,18239,19,101312,5
kidney,McGill0023,112,18239,N.data,438579,63
kidneyCancer,McGill0022,112,32743,19,182051,8
kidneyCancer,McGill0022,112,32743,N.data,649644,43
leukemiaCD19CD10BCells,McGill0267,112,26237,19,141650,9
leukemiaCD19CD10BCells,McGill0267,112,26237,N.data,615461,49
skeletalMuscleCtrl,McGill0019,112,33792,19,199937,9
skeletalMuscleCtrl,McGill0019,112,33792,N.data,810980,74
skeletalMuscleCtrl,McGill0036,112,28295,19,155787,9
skeletalMuscleCtrl,McGill0036,112,28295,N.data,556109,49
skeletalMuscleCtrl,McGill0037,112,30864,19,184587,9
skeletalMuscleCtrl,McGill0037,112,30864,N.data,662929,54
skeletalMuscleMD,McGill0012,112,43344,19,252318,10
skeletalMuscleMD,McGill0012,112,43344,N.data,875628,48
skeletalMuscleMD,McGill0013,112,29210,19,169155,8
skeletalMuscleMD,McGill0013,112,29210,N.data,580379,59
skeletalMuscleMD,McGill0014,112,30784,19,179796,10
skeletalMuscleMD,McGill0014,112,30784,N.data,708189,61
skeletalMuscleMD,McGill0016,112,10824,19,63114,7
skeletalMuscleMD,McGill0016,112,10824,N.data,193674,48
kidneyCancer,McGill0022,113,6258,19,35174,7
kidneyCancer,McGill0022,113,6258,N.data,92589,31
skeletalMuscleCtrl,McGill0019,113,4949,19,27703,7
skeletalMuscleCtrl,McGill0019,113,4949,N.data,71366,31
skeletalMuscleCtrl,McGill0036,113,3849,19,22154,6
skeletalMuscleCtrl,McGill0036,113,3849,N.data,54139,31
skeletalMuscleCtrl,McGill0037,113,4385,19,25286,7
skeletalMuscleCtrl,McGill0037,113,4385,N.data,63442,28
skeletalMuscleMD,McGill0012,113,5934,19,32909,7
skeletalMuscleMD,McGill0012,113,5934,N.data,87405,29
skeletalMuscleMD,McGill0013,113,4449,19,24677,7
skeletalMuscleMD,McGill0013,113,4449,N.data,63023,38
skeletalMuscleMD,McGill0014,113,4412,19,23687,6
skeletalMuscleMD,McGill0014,113,4412,N.data,60226,26
skeletalMuscleMD,McGill0016,113,1601,19,9296,6
skeletalMuscleMD,McGill0016,113,1601,N.data,20428,24
kidney,McGill0023,113,2142,19,12246,8
kidney,McGill0023,113,2142,N.data,28352,28
leukemiaCD19CD10BCells,McGill0267,113,2576,19,16874,8
leukemiaCD19CD10BCells,McGill0267,113,2576,N.data,40610,32
kidney,McGill0023,114,8060,19,48976,6
kidney,McGill0023,114,8060,N.data,166195,47
kidneyCancer,McGill0022,114,11047,19,54116,9
kidneyCancer,McGill0022,114,11047,N.data,268648,70
leukemiaCD19CD10BCells,McGill0267,114,10292,19,54357,6
leukemiaCD19CD10BCells,McGill0267,114,10292,N.data,219443,44
skeletalMuscleCtrl,McGill0019,114,10333,19,48872,7
skeletalMuscleCtrl,McGill0019,114,10333,N.data,201122,51
skeletalMuscleCtrl,McGill0036,114,7163,19,31606,7
skeletalMuscleCtrl,McGill0036,114,7163,N.data,129832,42
skeletalMuscleCtrl,McGill0037,114,10489,19,49431,7
skeletalMuscleCtrl,McGill0037,114,10489,N.data,207261,53
skeletalMuscleMD,McGill0012,114,14470,19,74199,7
skeletalMuscleMD,McGill0012,114,14470,N.data,273580,40
skeletalMuscleMD,McGill0013,114,7868,19,36855,9
skeletalMuscleMD,McGill0013,114,7868,N.data,148110,41
skeletalMuscleMD,McGill0014,114,10329,19,52368,6
skeletalMuscleMD,McGill0014,114,10329,N.data,215498,48
skeletalMuscleMD,McGill0016,114,2988,19,16214,7
skeletalMuscleMD,McGill0016,114,2988,N.data,50058,40
kidney,McGill0023,115,1182,19,6973,10
kidney,McGill0023,115,1182,N.data,15807,25
kidneyCancer,McGill0022,115,2882,19,17313,7
kidneyCancer,McGill0022,115,2882,N.data,40761,28
leukemiaCD19CD10BCells,McGill0267,115,1929,19,11899,9
leukemiaCD19CD10BCells,McGill0267,115,1929,N.data,25406,24
skeletalMuscleCtrl,McGill0019,115,2106,19,12307,6
skeletalMuscleCtrl,McGill0019,115,2106,N.data,28779,25
skeletalMuscleCtrl,McGill0036,115,1669,19,9757,7
skeletalMuscleCtrl,McGill0036,115,1669,N.data,22411,33
skeletalMuscleCtrl,McGill0037,115,2006,19,11125,6
skeletalMuscleCtrl,McGill0037,115,2006,N.data,26205,31
skeletalMuscleMD,McGill0012,115,2878,19,15724,7
skeletalMuscleMD,McGill0012,115,2878,N.data,39333,30
skeletalMuscleMD,McGill0013,115,1951,19,11507,8
skeletalMuscleMD,McGill0013,115,1951,N.data,25213,26
skeletalMuscleMD,McGill0014,115,1997,19,10323,8
skeletalMuscleMD,McGill0014,115,1997,N.data,28443,33
skeletalMuscleMD,McGill0016,115,770,19,4157,7
skeletalMuscleMD,McGill0016,115,770,N.data,8634,23
kidney,McGill0023,116,8198,19,51645,7
kidney,McGill0023,116,8198,N.data,149153,40
kidneyCancer,McGill0022,116,19622,19,106391,7
kidneyCancer,McGill0022,116,19622,N.data,333093,43
skeletalMuscleCtrl,McGill0019,116,15890,19,89694,9
skeletalMuscleCtrl,McGill0019,116,15890,N.data,283386,39
skeletalMuscleCtrl,McGill0036,116,12448,19,70478,7
skeletalMuscleCtrl,McGill0036,116,12448,N.data,216329,48
skeletalMuscleCtrl,McGill0037,116,16077,19,91353,9
skeletalMuscleCtrl,McGill0037,116,16077,N.data,273048,34
skeletalMuscleMD,McGill0012,116,19507,19,108053,9
skeletalMuscleMD,McGill0012,116,19507,N.data,342169,36
skeletalMuscleMD,McGill0013,116,11914,19,67099,7
skeletalMuscleMD,McGill0013,116,11914,N.data,196784,38
skeletalMuscleMD,McGill0014,116,13225,19,73072,8
skeletalMuscleMD,McGill0014,116,13225,N.data,230774,45
skeletalMuscleMD,McGill0016,116,4945,19,27965,9
skeletalMuscleMD,McGill0016,116,4945,N.data,77589,36
leukemiaCD19CD10BCells,McGill0267,116,9285,19,41395,6
leukemiaCD19CD10BCells,McGill0267,116,9285,N.data,192033,46
kidneyCancer,McGill0022,117,6628,19,38484,8
kidneyCancer,McGill0022,117,6628,N.data,100502,34
leukemiaCD19CD10BCells,McGill0267,117,3649,19,21276,8
leukemiaCD19CD10BCells,McGill0267,117,3649,N.data,53495,29
skeletalMuscleCtrl,McGill0019,117,5247,19,31134,8
skeletalMuscleCtrl,McGill0019,117,5247,N.data,81376,33
skeletalMuscleCtrl,McGill0036,117,4569,19,25557,8
skeletalMuscleCtrl,McGill0036,117,4569,N.data,64741,28
skeletalMuscleCtrl,McGill0037,117,5126,19,28937,8
skeletalMuscleCtrl,McGill0037,117,5126,N.data,75425,25
skeletalMuscleMD,McGill0012,117,6204,19,36863,8
skeletalMuscleMD,McGill0012,117,6204,N.data,96270,35
skeletalMuscleMD,McGill0013,117,4648,19,27992,8
skeletalMuscleMD,McGill0013,117,4648,N.data,67534,29
skeletalMuscleMD,McGill0014,117,4564,19,26782,8
skeletalMuscleMD,McGill0014,117,4564,N.data,72895,41
skeletalMuscleMD,McGill0016,117,2000,19,11166,6
skeletalMuscleMD,McGill0016,117,2000,N.data,26062,27
kidney,McGill0023,117,2150,19,11129,6
kidney,McGill0023,117,2150,N.data,27877,27
tcell,McGill0004,118,427,19,2191,7
tcell,McGill0004,118,427,N.data,4071,15
tcell,McGill0005,118,1260,19,7673,8
tcell,McGill0005,118,1260,N.data,15248,22
tcell,McGill0006,118,535,19,3032,7
tcell,McGill0006,118,535,N.data,5636,18
tcell,McGill0007,118,595,19,3363,6
tcell,McGill0007,118,595,N.data,6088,18
tcell,McGill0008,118,1122,19,6865,7
tcell,McGill0008,118,1122,N.data,13364,22
tcell,McGill0009,118,943,19,5649,7
tcell,McGill0009,118,943,N.data,10993,22
tcell,McGill0010,118,180,19,1037,7
tcell,McGill0010,118,180,N.data,1616,16
tcell,McGill0011,118,1102,19,7010,7
tcell,McGill0011,118,1102,N.data,13090,20
tcell,McGill0024,118,376,19,2344,8
tcell,McGill0024,118,376,N.data,3888,20
tcell,McGill0025,118,827,19,4475,7
tcell,McGill0025,118,827,N.data,8732,20
tcell,McGill0026,118,422,19,2202,7
tcell,McGill0026,118,422,N.data,4265,19
tcell,McGill0027,118,640,19,3789,8
tcell,McGill0027,118,640,N.data,6943,21
tcell,McGill0028,118,665,19,3787,7
tcell,McGill0028,118,665,N.data,6971,18
tcell,McGill0029,118,254,19,1917,11
tcell,McGill0029,118,254,N.data,2894,21
tcell,McGill0059,118,273,19,1465,7
tcell,McGill0059,118,273,N.data,2597,17
tcell,McGill0095,118,255,19,1554,8
tcell,McGill0095,118,255,N.data,2478,16
tcell,McGill0102,118,881,19,5517,8
tcell,McGill0102,118,881,N.data,10810,22
tcell,McGill0106,118,730,19,4591,7
tcell,McGill0106,118,730,N.data,8324,19
tcell,McGill0107,118,335,19,1634,6
tcell,McGill0107,118,335,N.data,2987,15
monocyte,McGill0001,118,795,19,5327,8
monocyte,McGill0001,118,795,N.data,9268,21
monocyte,McGill0002,118,1176,19,7567,7
monocyte,McGill0002,118,1176,N.data,14626,22
monocyte,McGill0058,118,272,19,1537,7
monocyte,McGill0058,118,272,N.data,2860,21
monocyte,McGill0079,118,1903,19,12214,9
monocyte,McGill0079,118,1903,N.data,25688,27
monocyte,McGill0101,118,555,19,3445,6
monocyte,McGill0101,118,555,N.data,6246,21
monocyte,McGill0104,118,672,19,4223,7
monocyte,McGill0104,118,672,N.data,7812,20
bcell,McGill0091,118,201,19,1112,7
bcell,McGill0091,118,201,N.data,1813,16
bcell,McGill0322,118,631,19,3901,8
bcell,McGill0322,118,631,N.data,7021,21
tcell,McGill0004,119,1743,19,9707,7
tcell,McGill0004,119,1743,N.data,20569,20
tcell,McGill0005,119,2694,19,16985,8
tcell,McGill0005,119,2694,N.data,36388,25
tcell,McGill0006,119,1355,19,7309,8
tcell,McGill0006,119,1355,N.data,15892,21
tcell,McGill0007,119,1626,19,9477,7
tcell,McGill0007,119,1626,N.data,19462,21
tcell,McGill0008,119,2317,19,15471,9
tcell,McGill0008,119,2317,N.data,30802,24
tcell,McGill0009,119,2420,19,14410,6
tcell,McGill0009,119,2420,N.data,31752,24
tcell,McGill0010,119,1257,19,6933,8
tcell,McGill0010,119,1257,N.data,15249,21
tcell,McGill0011,119,1859,19,12496,8
tcell,McGill0011,119,1859,N.data,24798,23
tcell,McGill0024,119,1880,19,11015,6
tcell,McGill0024,119,1880,N.data,23999,21
tcell,McGill0025,119,2006,19,10965,7
tcell,McGill0025,119,2006,N.data,24820,22
tcell,McGill0026,119,1133,19,6884,7
tcell,McGill0026,119,1133,N.data,13431,21
tcell,McGill0027,119,1578,19,8940,6
tcell,McGill0027,119,1578,N.data,19156,21
tcell,McGill0028,119,1483,19,8782,6
tcell,McGill0028,119,1483,N.data,18809,24
tcell,McGill0029,119,2001,19,11213,6
tcell,McGill0029,119,2001,N.data,25335,22
tcell,McGill0059,119,2124,19,12968,7
tcell,McGill0059,119,2124,N.data,27739,22
tcell,McGill0095,119,2047,19,13305,8
tcell,McGill0095,119,2047,N.data,27783,27
tcell,McGill0102,119,1652,19,10408,7
tcell,McGill0102,119,1652,N.data,21157,23
tcell,McGill0106,119,1745,19,12057,8
tcell,McGill0106,119,1745,N.data,23518,23
tcell,McGill0107,119,1799,19,9555,7
tcell,McGill0107,119,1799,N.data,22854,24
monocyte,McGill0001,119,2178,19,11510,10
monocyte,McGill0001,119,2178,N.data,29492,25
monocyte,McGill0002,119,3284,19,19779,6
monocyte,McGill0002,119,3284,N.data,44665,24
monocyte,McGill0058,119,1761,19,12383,8
monocyte,McGill0058,119,1761,N.data,23912,23
monocyte,McGill0079,119,3171,19,20903,8
monocyte,McGill0079,119,3171,N.data,44894,26
monocyte,McGill0101,119,1664,19,10792,8
monocyte,McGill0101,119,1664,N.data,21832,22
monocyte,McGill0104,119,1875,19,11193,8
monocyte,McGill0104,119,1875,N.data,24663,23
bcell,McGill0091,119,1506,19,8709,6
bcell,McGill0091,119,1506,N.data,18574,21
bcell,McGill0322,119,1316,19,7234,8
bcell,McGill0322,119,1316,N.data,16887,23
tcell,McGill0004,120,1108,19,6150,7
tcell,McGill0004,120,1108,N.data,12606,21
tcell,McGill0005,120,1914,19,12391,10
tcell,McGill0005,120,1914,N.data,25002,22
tcell,McGill0006,120,900,19,4956,7
tcell,McGill0006,120,900,N.data,9994,19
tcell,McGill0007,120,1099,19,6501,7
tcell,McGill0007,120,1099,N.data,12904,20
tcell,McGill0008,120,1614,19,9494,8
tcell,McGill0008,120,1614,N.data,19458,21
tcell,McGill0009,120,1688,19,10529,8
tcell,McGill0009,120,1688,N.data,21550,23
tcell,McGill0010,120,1029,19,6927,9
tcell,McGill0010,120,1029,N.data,12861,21
tcell,McGill0011,120,1376,19,7399,7
tcell,McGill0011,120,1376,N.data,15989,20
tcell,McGill0024,120,1221,19,7252,7
tcell,McGill0024,120,1221,N.data,14834,21
tcell,McGill0025,120,1445,19,8247,8
tcell,McGill0025,120,1445,N.data,17197,20
tcell,McGill0026,120,815,19,4416,6
tcell,McGill0026,120,815,N.data,9164,21
tcell,McGill0027,120,1169,19,6692,7
tcell,McGill0027,120,1169,N.data,14266,22
tcell,McGill0028,120,1061,19,5894,8
tcell,McGill0028,120,1061,N.data,11951,19
tcell,McGill0029,120,1432,19,9286,9
tcell,McGill0029,120,1432,N.data,18285,23
tcell,McGill0059,120,1580,19,9776,6
tcell,McGill0059,120,1580,N.data,20011,21
tcell,McGill0095,120,1618,19,9658,7
tcell,McGill0095,120,1618,N.data,19610,20
tcell,McGill0102,120,1438,19,8771,7
tcell,McGill0102,120,1438,N.data,17879,21
tcell,McGill0106,120,1299,19,7928,7
tcell,McGill0106,120,1299,N.data,16321,22
tcell,McGill0107,120,1348,19,7543,7
tcell,McGill0107,120,1348,N.data,16369,20
monocyte,McGill0001,120,1335,19,7941,6
monocyte,McGill0001,120,1335,N.data,15651,21
monocyte,McGill0002,120,1572,19,9520,6
monocyte,McGill0002,120,1572,N.data,19869,21
monocyte,McGill0058,120,676,19,4418,6
monocyte,McGill0058,120,676,N.data,8296,20
monocyte,McGill0079,120,1482,19,9252,7
monocyte,McGill0079,120,1482,N.data,18795,25
monocyte,McGill0101,120,855,19,5679,7
monocyte,McGill0101,120,855,N.data,10353,20
monocyte,McGill0104,120,961,19,5323,8
monocyte,McGill0104,120,961,N.data,11508,24
bcell,McGill0091,120,1351,19,8773,7
bcell,McGill0091,120,1351,N.data,17148,21
bcell,McGill0322,120,1024,19,6133,9
bcell,McGill0322,120,1024,N.data,12660,21
tcell,McGill0004,121,1115,19,5973,6
tcell,McGill0004,121,1115,N.data,12775,21
tcell,McGill0005,121,2312,19,13905,8
tcell,McGill0005,121,2312,N.data,29719,23
tcell,McGill0006,121,874,19,4995,7
tcell,McGill0006,121,874,N.data,9855,19
tcell,McGill0007,121,1270,19,7127,6
tcell,McGill0007,121,1270,N.data,14724,21
tcell,McGill0008,121,2104,19,12809,7
tcell,McGill0008,121,2104,N.data,27619,24
tcell,McGill0009,121,1920,19,11718,8
tcell,McGill0009,121,1920,N.data,24432,23
tcell,McGill0010,121,897,19,5127,7
tcell,McGill0010,121,897,N.data,10029,20
tcell,McGill0011,121,1712,19,10815,8
tcell,McGill0011,121,1712,N.data,22212,24
tcell,McGill0024,121,1270,19,7790,7
tcell,McGill0024,121,1270,N.data,15026,20
tcell,McGill0025,121,1398,19,7285,7
tcell,McGill0025,121,1398,N.data,16790,22
tcell,McGill0026,121,864,19,4485,8
tcell,McGill0026,121,864,N.data,8953,18
tcell,McGill0027,121,1237,19,7739,8
tcell,McGill0027,121,1237,N.data,15328,22
tcell,McGill0028,121,1256,19,6741,7
tcell,McGill0028,121,1256,N.data,14114,20
tcell,McGill0029,121,1207,19,6599,8
tcell,McGill0029,121,1207,N.data,14464,23
tcell,McGill0059,121,1559,19,9150,7
tcell,McGill0059,121,1559,N.data,19139,21
tcell,McGill0095,121,1353,19,7706,6
tcell,McGill0095,121,1353,N.data,15897,24
tcell,McGill0102,121,1659,19,9319,8
tcell,McGill0102,121,1659,N.data,20137,23
tcell,McGill0106,121,1447,19,7976,7
tcell,McGill0106,121,1447,N.data,17369,21
tcell,McGill0107,121,1345,19,7929,7
tcell,McGill0107,121,1345,N.data,15906,20
monocyte,McGill0001,121,1207,19,6725,6
monocyte,McGill0001,121,1207,N.data,14124,21
monocyte,McGill0002,121,1802,19,10681,7
monocyte,McGill0002,121,1802,N.data,22365,21
monocyte,McGill0058,121,749,19,4479,6
monocyte,McGill0058,121,749,N.data,8330,20
monocyte,McGill0079,121,1895,19,11044,7
monocyte,McGill0079,121,1895,N.data,23828,22
monocyte,McGill0101,121,797,19,5125,6
monocyte,McGill0101,121,797,N.data,9372,21
monocyte,McGill0104,121,952,19,5960,7
monocyte,McGill0104,121,952,N.data,11852,22
bcell,McGill0091,121,1054,19,6664,7
bcell,McGill0091,121,1054,N.data,12835,21
bcell,McGill0322,121,1137,19,6453,7
bcell,McGill0322,121,1137,N.data,13465,21
tcell,McGill0004,122,183,19,1009,6
tcell,McGill0004,122,183,N.data,1580,17
tcell,McGill0005,122,90,19,648,8
tcell,McGill0005,122,90,N.data,757,14
tcell,McGill0006,122,187,19,1079,6
tcell,McGill0006,122,187,N.data,1682,18
tcell,McGill0007,122,212,19,1344,7
tcell,McGill0007,122,212,N.data,2057,17
tcell,McGill0008,122,169,19,1081,8
tcell,McGill0008,122,169,N.data,1558,15
tcell,McGill0009,122,110,19,684,7
tcell,McGill0009,122,110,N.data,894,14
tcell,McGill0010,122,190,19,1037,7
tcell,McGill0010,122,190,N.data,1737,17
tcell,McGill0011,122,133,19,901,7
tcell,McGill0011,122,133,N.data,1126,14
tcell,McGill0024,122,172,19,1051,7
tcell,McGill0024,122,172,N.data,1519,15
tcell,McGill0025,122,118,19,663,6
tcell,McGill0025,122,118,N.data,931,16
tcell,McGill0026,122,163,19,970,6
tcell,McGill0026,122,163,N.data,1376,16
tcell,McGill0027,122,276,19,1557,7
tcell,McGill0027,122,276,N.data,2515,20
tcell,McGill0028,122,116,19,782,8
tcell,McGill0028,122,116,N.data,1034,17
tcell,McGill0029,122,344,19,1854,8
tcell,McGill0029,122,344,N.data,3192,18
tcell,McGill0059,122,154,19,902,7
tcell,McGill0059,122,154,N.data,1336,15
tcell,McGill0095,122,191,19,1194,7
tcell,McGill0095,122,191,N.data,1759,17
tcell,McGill0102,122,87,19,535,7
tcell,McGill0102,122,87,N.data,669,13
tcell,McGill0106,122,164,19,954,6
tcell,McGill0106,122,164,N.data,1434,17
tcell,McGill0107,122,251,19,1503,6
tcell,McGill0107,122,251,N.data,2343,18
monocyte,McGill0001,122,208,19,1162,6
monocyte,McGill0001,122,208,N.data,1771,15
monocyte,McGill0002,122,140,19,959,7
monocyte,McGill0002,122,140,N.data,1268,17
monocyte,McGill0058,122,144,19,882,7
monocyte,McGill0058,122,144,N.data,1172,15
monocyte,McGill0079,122,119,19,769,7
monocyte,McGill0079,122,119,N.data,988,13
monocyte,McGill0101,122,166,19,988,6
monocyte,McGill0101,122,166,N.data,1460,15
monocyte,McGill0104,122,191,19,1117,6
monocyte,McGill0104,122,191,N.data,1693,16
bcell,McGill0091,122,174,19,1084,7
bcell,McGill0091,122,174,N.data,1581,15
bcell,McGill0322,122,208,19,1260,7
bcell,McGill0322,122,208,N.data,1918,18
tcell,McGill0004,123,892,19,4432,7
tcell,McGill0004,123,892,N.data,9678,19
tcell,McGill0005,123,1935,19,10110,8
tcell,McGill0005,123,1935,N.data,23178,22
tcell,McGill0006,123,765,19,3967,7
tcell,McGill0006,123,765,N.data,7969,18
tcell,McGill0007,123,953,19,5073,6
tcell,McGill0007,123,953,N.data,10181,19
tcell,McGill0008,123,1742,19,9076,7
tcell,McGill0008,123,1742,N.data,20816,21
tcell,McGill0009,123,1578,19,8514,7
tcell,McGill0009,123,1578,N.data,18313,22
tcell,McGill0010,123,768,19,4642,7
tcell,McGill0010,123,768,N.data,9103,23
tcell,McGill0011,123,1370,19,7599,7
tcell,McGill0011,123,1370,N.data,16061,19
tcell,McGill0024,123,963,19,5283,8
tcell,McGill0024,123,963,N.data,10669,18
tcell,McGill0025,123,1508,19,7631,7
tcell,McGill0025,123,1508,N.data,16931,20
tcell,McGill0026,123,656,19,3172,6
tcell,McGill0026,123,656,N.data,6695,20
tcell,McGill0027,123,1060,19,6322,9
tcell,McGill0027,123,1060,N.data,12570,21
tcell,McGill0028,123,1060,19,6505,7
tcell,McGill0028,123,1060,N.data,12507,21
tcell,McGill0029,123,1059,19,5784,9
tcell,McGill0029,123,1059,N.data,12590,21
tcell,McGill0059,123,1316,19,7644,6
tcell,McGill0059,123,1316,N.data,15518,20
tcell,McGill0095,123,1251,19,6597,6
tcell,McGill0095,123,1251,N.data,14695,20
tcell,McGill0102,123,1492,19,8415,6
tcell,McGill0102,123,1492,N.data,17372,23
tcell,McGill0106,123,1267,19,7105,6
tcell,McGill0106,123,1267,N.data,15025,22
tcell,McGill0107,123,1147,19,6076,5
tcell,McGill0107,123,1147,N.data,12661,19
monocyte,McGill0001,123,834,19,4337,7
monocyte,McGill0001,123,834,N.data,8648,19
monocyte,McGill0002,123,1158,19,6293,6
monocyte,McGill0002,123,1158,N.data,13036,21
monocyte,McGill0058,123,518,19,2894,7
monocyte,McGill0058,123,518,N.data,5394,19
monocyte,McGill0079,123,1202,19,7747,7
monocyte,McGill0079,123,1202,N.data,14725,23
monocyte,McGill0101,123,582,19,3159,7
monocyte,McGill0101,123,582,N.data,6027,18
monocyte,McGill0104,123,680,19,3950,6
monocyte,McGill0104,123,680,N.data,7537,21
bcell,McGill0091,123,655,19,3691,5
bcell,McGill0091,123,655,N.data,6906,20
bcell,McGill0322,123,883,19,4872,7
bcell,McGill0322,123,883,N.data,9509,21
tcell,McGill0004,124,990,19,5242,7
tcell,McGill0004,124,990,N.data,11074,19
tcell,McGill0005,124,2049,19,11927,9
tcell,McGill0005,124,2049,N.data,26676,23
tcell,McGill0006,124,885,19,5628,7
tcell,McGill0006,124,885,N.data,10757,22
tcell,McGill0007,124,1059,19,5671,7
tcell,McGill0007,124,1059,N.data,11570,18
tcell,McGill0008,124,1750,19,9498,8
tcell,McGill0008,124,1750,N.data,21265,23
tcell,McGill0009,124,1768,19,9159,7
tcell,McGill0009,124,1768,N.data,21283,20
tcell,McGill0010,124,896,19,4682,7
tcell,McGill0010,124,896,N.data,9915,22
tcell,McGill0011,124,1438,19,8835,10
tcell,McGill0011,124,1438,N.data,18026,22
tcell,McGill0024,124,1074,19,6297,6
tcell,McGill0024,124,1074,N.data,12506,19
tcell,McGill0025,124,1419,19,7800,7
tcell,McGill0025,124,1419,N.data,17748,24
tcell,McGill0026,124,823,19,4781,7
tcell,McGill0026,124,823,N.data,9367,19
tcell,McGill0027,124,1114,19,6438,6
tcell,McGill0027,124,1114,N.data,13223,22
tcell,McGill0028,124,1168,19,6787,9
tcell,McGill0028,124,1168,N.data,13778,21
tcell,McGill0029,124,1168,19,7014,6
tcell,McGill0029,124,1168,N.data,13684,21
tcell,McGill0059,124,1635,19,9087,7
tcell,McGill0059,124,1635,N.data,19970,21
tcell,McGill0095,124,1444,19,7969,6
tcell,McGill0095,124,1444,N.data,17270,20
tcell,McGill0102,124,1673,19,10286,8
tcell,McGill0102,124,1673,N.data,21174,21
tcell,McGill0106,124,1436,19,9285,7
tcell,McGill0106,124,1436,N.data,18351,24
tcell,McGill0107,124,1308,19,7323,6
tcell,McGill0107,124,1308,N.data,15373,21
monocyte,McGill0001,124,1549,19,8622,7
monocyte,McGill0001,124,1549,N.data,18994,22
monocyte,McGill0002,124,2221,19,13167,7
monocyte,McGill0002,124,2221,N.data,28272,22
monocyte,McGill0058,124,812,19,4394,6
monocyte,McGill0058,124,812,N.data,9348,19
monocyte,McGill0079,124,1793,19,12058,7
monocyte,McGill0079,124,1793,N.data,24116,25
