profile.id,chromosome,N.data,max.segments,sum.splits,max.depth
222,21,43,N.data,269,10
222,22,72,10,341,6
222,22,72,N.data,508,12
222,3,186,10,753,6
222,3,186,N.data,1581,18
222,4,154,10,584,5
222,4,154,N.data,1267,17
222,5,195,10,958,6
222,5,195,N.data,2050,18
222,6,147,10,628,4
222,6,147,N.data,1214,18
222,7,114,10,509,5
222,7,114,N.data,981,15
222,8,123,10,624,7
222,8,123,N.data,1189,20
222,9,123,10,527,5
222,9,123,N.data,1058,18
222,X,115,10,410,7
222,X,115,N.data,906,14
222,Y,10,N.data,30,6
223,1,504,10,2014,6
223,1,504,N.data,5268,21
223,10,161,10,826,6
223,10,161,N.data,1524,21
223,11,171,10,701,6
223,11,171,N.data,1351,14
223,12,221,10,899,5
223,12,221,N.data,1897,17
223,13,109,10,497,5
223,13,109,N.data,804,14
223,14,105,10,476,4
223,14,105,N.data,859,17
223,15,92,10,475,7
223,15,92,N.data,820,15
223,16,94,10,460,7
223,16,94,N.data,805,17
223,17,178,10,603,5
223,17,178,N.data,1604,17
223,18,87,10,422,6
223,18,87,N.data,606,12
223,19,61,10,342,8
223,19,61,N.data,511,14
223,2,288,10,1349,7
223,2,288,N.data,2975,18
223,20,97,10,457,5
223,20,97,N.data,709,13
223,21,47,10,175,8
223,21,47,N.data,311,11
223,22,82,10,295,6
223,22,82,N.data,593,15
223,3,221,10,1065,5
223,3,221,N.data,2251,19
223,4,186,10,1101,7
223,4,186,N.data,1892,20
223,5,212,10,1054,5
223,5,212,N.data,1926,16
223,6,177,10,987,6
223,6,177,N.data,2233,27
223,7,145,10,642,7
223,7,145,N.data,1179,14
223,8,143,10,645,5
223,8,143,N.data,1220,14
223,9,132,10,548,5
223,9,132,N.data,1114,16
223,X,136,10,607,6
223,X,136,N.data,1204,17
223,Y,22,10,96,6
223,Y,22,N.data,101,7
224,1,428,10,2088,4
224,1,428,N.data,5990,29
224,10,118,10,720,7
224,10,118,N.data,1360,23
224,11,134,10,650,5
224,11,134,N.data,1137,15
224,12,187,10,667,5
224,12,187,N.data,1941,20
224,13,71,10,329,6
224,13,71,N.data,519,13
224,14,74,10,327,5
224,14,74,N.data,567,14
224,15,79,10,305,6
224,15,79,N.data,595,14
224,16,70,10,437,6
224,16,70,N.data,781,19
224,17,155,10,552,5
224,17,155,N.data,1270,14
224,18,69,10,405,7
224,18,69,N.data,609,16
224,19,45,10,198,5
224,19,45,N.data,283,13
224,2,223,10,1340,6
224,2,223,N.data,3001,27
224,20,86,10,382,5
224,20,86,N.data,637,15
224,21,42,10,206,5
224,21,42,N.data,274,12
224,22,73,10,357,6
224,22,73,N.data,553,17
224,3,172,10,902,6
224,3,172,N.data,1692,15
224,4,137,10,374,5
224,4,137,N.data,1125,16
224,5,182,10,837,7
224,5,182,N.data,2169,25
224,6,139,10,652,7
224,6,139,N.data,1386,21
224,7,114,10,577,6
224,7,114,N.data,997,16
224,8,109,10,528,6
224,8,109,N.data,885,14
224,9,114,10,510,5
224,9,114,N.data,921,16
224,X,97,10,595,6
224,X,97,N.data,955,18
224,Y,11,10,33,5
224,Y,11,N.data,33,5
225,1,507,10,2345,6
225,1,507,N.data,6494,25
225,10,153,10,700,5
225,10,153,N.data,1435,19
225,11,164,10,775,4
225,11,164,N.data,1482,16
225,12,217,10,852,5
225,12,217,N.data,2136,22
225,13,104,10,558,6
225,13,104,N.data,958,17
225,14,104,10,548,6
225,14,104,N.data,943,18
225,15,90,10,508,6
225,15,90,N.data,748,14
225,16,93,10,436,5
225,16,93,N.data,716,16
225,17,175,10,749,6
225,17,175,N.data,1581,17
225,18,86,10,373,4
225,18,86,N.data,607,11
225,19,60,10,306,6
225,19,60,N.data,421,13
225,2,291,10,1754,6
225,2,291,N.data,4179,26
225,20,96,10,515,7
225,20,96,N.data,996,20
225,21,47,10,202,5
225,21,47,N.data,286,13
225,22,82,10,369,6
225,22,82,N.data,642,15
225,3,220,10,1344,6
225,3,220,N.data,2860,24
225,4,185,10,870,6
225,4,185,N.data,1987,23
225,5,209,10,931,5
225,5,209,N.data,2086,20
225,6,178,10,1265,7
225,6,178,N.data,2225,22
225,7,140,10,784,6
225,7,140,N.data,1414,18
225,8,142,10,651,5
225,8,142,N.data,1215,18
225,9,131,10,725,6
225,9,131,N.data,1382,18
225,X,135,10,570,5
225,X,135,N.data,980,13
225,Y,22,10,80,5
225,Y,22,N.data,95,7
226,1,463,10,1823,7
226,1,463,N.data,5775,26
226,10,136,10,803,7
226,10,136,N.data,1338,18
226,11,148,10,1055,8
226,11,148,N.data,1787,22
226,12,194,10,1128,9
226,12,194,N.data,2250,24
226,13,92,10,412,8
226,13,92,N.data,642,13
226,14,82,10,514,6
226,14,82,N.data,749,17
226,15,83,10,366,6
226,15,83,N.data,623,18
226,16,78,10,460,7
226,16,78,N.data,656,14
226,17,158,10,586,5
226,17,158,N.data,1461,18
226,18,76,10,319,6
226,18,76,N.data,502,11
226,19,47,10,206,5
226,19,47,N.data,284,10
226,2,250,10,1128,5
226,2,250,N.data,2737,20
226,20,86,10,384,6
226,20,86,N.data,602,13
226,21,42,10,172,5
226,21,42,N.data,240,11
226,22,73,10,388,7
226,22,73,N.data,637,16
226,3,187,10,1273,8
226,3,187,N.data,2161,19
226,4,159,10,857,5
226,4,159,N.data,1619,19
226,5,196,10,879,5
226,5,196,N.data,1875,17
226,6,153,10,694,5
226,6,153,N.data,1342,16
226,7,118,10,639,6
226,7,118,N.data,1003,14
226,8,125,10,652,7
226,8,125,N.data,1100,17
226,9,124,10,560,5
226,9,124,N.data,990,15
226,X,122,10,753,6
226,X,122,N.data,1419,20
226,Y,12,10,47,6
226,Y,12,N.data,47,6
227,1,402,10,1544,5
227,1,402,N.data,4222,19
227,10,115,10,509,6
227,10,115,N.data,1123,18
227,11,132,10,580,6
227,11,132,N.data,1103,15
227,12,177,10,679,6
227,12,177,N.data,1854,21
227,13,78,10,368,5
227,13,78,N.data,607,16
227,14,70,10,349,6
227,14,70,N.data,611,18
227,15,74,10,387,5
227,15,74,N.data,609,14
227,16,68,10,339,5
227,16,68,N.data,495,13
227,17,130,10,502,5
227,17,130,N.data,895,12
227,18,71,10,342,5
227,18,71,N.data,480,12
227,19,42,10,195,6
227,19,42,N.data,244,10
227,2,223,10,940,4
227,2,223,N.data,2543,29
227,20,79,10,383,6
227,20,79,N.data,582,12
227,21,37,10,160,5
227,21,37,N.data,204,11
227,22,64,10,222,7
227,22,64,N.data,383,10
227,3,147,10,486,7
227,3,147,N.data,1369,17
227,4,128,10,459,6
227,4,128,N.data,1265,21
227,5,168,10,772,6
227,5,168,N.data,1490,17
227,6,124,10,534,5
227,6,124,N.data,930,15
227,7,107,10,463,5
227,7,107,N.data,782,14
227,8,106,10,702,7
227,8,106,N.data,1112,20
227,9,97,10,435,6
227,9,97,N.data,725,14
227,X,102,10,490,6
227,X,102,N.data,818,17
228,1,431,10,1852,8
228,1,431,N.data,5067,23
228,10,126,10,769,7
228,10,126,N.data,1337,22
228,11,145,10,781,7
228,11,145,N.data,1400,17
228,12,187,10,966,7
228,12,187,N.data,1825,15
228,13,82,10,425,6
228,13,82,N.data,622,13
228,14,77,10,319,6
228,14,77,N.data,660,17
228,15,82,10,268,8
228,15,82,N.data,548,12
228,16,76,10,511,8
228,16,76,N.data,663,16
228,17,151,10,561,5
228,17,151,N.data,1282,15
228,18,74,10,371,6
228,18,74,N.data,555,13
228,19,46,10,205,6
228,19,46,N.data,261,12
228,2,239,10,521,5
228,2,239,N.data,2807,26
228,20,87,10,396,6
228,20,87,N.data,728,19
228,21,43,10,232,6
228,21,43,N.data,295,13
228,22,74,10,351,6
228,22,74,N.data,533,12
228,3,174,10,735,6
228,3,174,N.data,1725,26
228,4,150,10,615,6
228,4,150,N.data,1384,17
228,5,183,10,803,4
228,5,183,N.data,1717,20
228,6,148,10,738,6
228,6,148,N.data,1497,20
228,7,115,10,639,5
228,7,115,N.data,1297,19
228,8,115,10,414,5
228,8,115,N.data,1023,18
228,9,120,10,520,6
228,9,120,N.data,1179,20
228,X,115,10,489,7
228,X,115,N.data,973,16
228,Y,12,10,38,5
228,Y,12,N.data,38,6
229,1,5612,10,33627,8
229,1,5612,N.data,131368,60
229,10,3287,10,14963,5
229,10,3287,N.data,68515,41
229,11,3254,10,14230,6
229,11,3254,N.data,70502,58
229,12,3246,10,18578,8
229,12,3246,N.data,64385,40
229,13,2387,10,13199,5
229,13,2387,N.data,46502,34
229,14,2202,10,11519,5
229,14,2202,N.data,53190,50
229,15,2034,10,9544,6
229,15,2034,N.data,42736,47
229,16,1954,10,9633,6
229,16,1954,N.data,39140,54
229,17,1948,10,7555,5
229,17,1948,N.data,28926,31
229,18,1864,10,8841,5
229,18,1864,N.data,32112,37
229,19,1385,10,5986,6
229,19,1385,N.data,21546,31
229,2,5932,10,28204,6
229,2,5932,N.data,137051,55
229,20,1485,10,6276,5
229,20,1485,N.data,27066,37
229,21,848,10,3803,6
229,21,848,N.data,12888,28
229,22,869,10,3680,6
229,22,869,N.data,14638,37
229,3,4851,10,20355,6
229,3,4851,N.data,106198,51
229,4,4669,10,33418,7
229,4,4669,N.data,112457,51
229,5,4424,10,25984,6
229,5,4424,N.data,104823,51
229,6,4181,10,20905,5
229,6,4181,N.data,95281,55
229,7,3867,10,18644,5
229,7,3867,N.data,71025,44
229,8,3558,10,18601,5
229,8,3558,N.data,72347,48
229,9,3011,10,11725,5
229,9,3011,N.data,66032,47
229,X,3772,10,21244,6
229,X,3772,N.data,78084,42
229,Y,634,10,3245,6
229,Y,634,N.data,7544,23
23,1,643,10,2249,6
23,1,643,N.data,9046,25
23,10,231,10,1108,5
23,10,231,N.data,2431,20
23,11,232,10,1192,7
23,11,232,N.data,2670,26
23,12,295,10,1710,6
23,12,295,N.data,3290,19
23,13,157,10,683,5
23,13,157,N.data,1430,18
23,14,154,10,671,4
23,14,154,N.data,1343,16
23,15,135,10,624,6
23,15,135,N.data,1077,14
23,16,146,10,680,4
23,16,146,N.data,1364,16
23,17,248,10,1420,6
23,17,248,N.data,2688,20
23,18,125,10,567,6
23,18,125,N.data,1114,17
23,19,93,10,412,5
23,19,93,N.data,639,12
23,2,409,10,2054,5
23,2,409,N.data,4981,26
23,20,135,10,574,7
23,20,135,N.data,1070,15
23,21,68,10,269,5
23,21,68,N.data,509,16
23,22,101,10,353,5
23,22,101,N.data,687,13
23,3,388,10,1970,6
23,3,388,N.data,4478,24
23,4,320,10,1300,6
23,4,320,N.data,3445,19
23,5,304,10,1288,6
23,5,304,N.data,3254,21
23,6,275,10,1229,6
23,6,275,N.data,2891,22
23,7,233,10,1289,7
23,7,233,N.data,2477,24
23,8,295,10,1299,6
23,8,295,N.data,3003,20
23,9,190,10,794,6
23,9,190,N.data,1732,18
23,X,226,10,1184,6
23,X,226,N.data,2274,19
23,Y,43,10,200,7
23,Y,43,N.data,254,11
230,1,494,10,2097,5
230,1,494,N.data,4973,17
230,10,157,10,708,8
230,10,157,N.data,1687,19
230,11,165,10,827,6
230,11,165,N.data,1553,19
230,12,214,10,980,5
230,12,214,N.data,2031,18
230,13,101,10,425,6
230,13,101,N.data,760,16
230,14,105,10,643,7
230,14,105,N.data,1060,18
230,15,90,10,351,5
230,15,90,N.data,594,13
230,16,92,10,466,6
230,16,92,N.data,771,13
230,17,180,10,791,6
230,17,180,N.data,1807,19
230,18,88,10,349,4
230,18,88,N.data,608,13
230,19,55,10,253,5
230,19,55,N.data,355,12
230,2,276,10,1483,6
230,2,276,N.data,3215,22
230,20,95,10,549,6
230,20,95,N.data,1066,23
230,21,44,10,174,5
230,21,44,N.data,253,11
230,22,82,10,387,4
230,22,82,N.data,805,18
230,3,212,10,1214,6
230,3,212,N.data,2298,24
230,4,186,10,892,5
230,4,186,N.data,1714,15
230,5,210,10,908,4
230,5,210,N.data,1924,17
230,6,176,10,723,4
230,6,176,N.data,1714,17
230,7,143,10,730,6
230,7,143,N.data,1249,17
230,8,142,10,733,6
230,8,142,N.data,1281,14
230,9,131,10,547,6
230,9,131,N.data,1097,14
230,X,123,10,630,6
230,X,123,N.data,1226,17
230,Y,24,10,103,5
230,Y,24,N.data,118,9
231,1,502,10,2582,7
231,1,502,N.data,6117,23
231,10,163,10,664,5
231,10,163,N.data,1319,14
231,11,170,10,962,6
231,11,170,N.data,1772,24
231,12,217,10,894,6
231,12,217,N.data,1996,16
231,13,109,10,475,6
231,13,109,N.data,911,18
231,14,106,10,503,6
231,14,106,N.data,884,17
231,15,92,10,344,7
231,15,92,N.data,721,16
231,16,94,10,395,4
231,16,94,N.data,680,15
231,17,178,10,766,6
231,17,178,N.data,1639,15
231,18,85,10,492,7
231,18,85,N.data,696,15
231,19,60,10,297,5
231,19,60,N.data,431,14
231,2,287,10,1749,6
231,2,287,N.data,4037,29
231,20,97,10,515,7
231,20,97,N.data,805,15
231,21,47,10,290,7
231,21,47,N.data,351,11
231,22,81,10,369,6
231,22,81,N.data,744,20
231,3,214,10,1400,7
231,3,214,N.data,2648,22
231,4,189,10,1062,6
231,4,189,N.data,2183,23
231,5,210,10,875,5
231,5,210,N.data,1860,18
231,6,180,10,1149,8
231,6,180,N.data,1910,20
231,7,147,10,789,5
231,7,147,N.data,1559,20
231,8,141,10,535,5
231,8,141,N.data,1362,21
231,9,131,10,621,7
231,9,131,N.data,1199,16
231,X,137,10,576,4
231,X,137,N.data,1016,13
231,Y,23,10,80,4
231,Y,23,N.data,99,9
232,1,373,10,1504,6
232,1,373,N.data,3827,21
232,10,114,10,721,8
232,10,114,N.data,1148,20
232,11,114,10,656,7
232,11,114,N.data,1032,16
232,12,169,10,723,6
232,12,169,N.data,1558,17
232,13,75,10,351,6
232,13,75,N.data,576,13
232,14,66,10,335,6
232,14,66,N.data,487,13
232,15,66,10,354,7
232,15,66,N.data,500,16
232,16,63,10,413,8
232,16,63,N.data,531,16
232,17,131,10,527,6
232,17,131,N.data,1140,19
232,18,64,10,294,5
232,18,64,N.data,426,12
232,19,35,10,140,5
232,19,35,N.data,176,9
232,2,177,10,545,5
232,2,177,N.data,2061,22
232,20,81,10,370,4
232,20,81,N.data,650,14
232,21,39,10,178,6
232,21,39,N.data,252,11
232,22,66,10,321,5
232,22,66,N.data,498,16
232,3,145,10,685,5
232,3,145,N.data,1404,20
232,4,105,10,497,5
232,4,105,N.data,846,15
232,5,171,10,899,5
232,5,171,N.data,1695,16
232,6,100,10,454,5
232,6,100,N.data,853,18
232,7,80,10,553,8
232,7,80,N.data,758,14
232,8,65,10,279,6
232,8,65,N.data,426,12
232,9,74,10,390,6
232,9,74,N.data,635,18
232,X,63,10,290,5
232,X,63,N.data,415,11
233,1,403,10,1494,5
233,1,403,N.data,4680,24
233,10,116,10,556,7
233,10,116,N.data,1051,15
233,11,133,10,779,7
233,11,133,N.data,1309,17
233,12,175,10,783,7
233,12,175,N.data,1669,19
233,13,70,10,266,5
233,13,70,N.data,467,12
233,14,63,10,403,7
233,14,63,N.data,581,17
233,15,76,10,302,4
233,15,76,N.data,513,12
233,16,73,10,393,7
233,16,73,N.data,621,14
233,17,140,10,581,5
233,17,140,N.data,1104,14
233,18,69,10,350,5
233,18,69,N.data,536,16
233,19,43,10,188,4
233,19,43,N.data,274,12
233,2,210,10,866,5
233,2,210,N.data,2077,17
233,20,78,10,430,6
233,20,78,N.data,735,17
233,21,37,10,164,5
233,21,37,N.data,210,11
233,22,72,10,291,5
233,22,72,N.data,518,14
233,3,161,10,709,5
233,3,161,N.data,1382,18
233,4,128,10,540,4
233,4,128,N.data,1061,14
233,5,169,10,1072,8
233,5,169,N.data,1922,22
233,6,125,10,451,8
233,6,125,N.data,1073,16
233,7,95,10,513,5
233,7,95,N.data,911,19
233,8,91,10,609,8
233,8,91,N.data,897,19
233,9,108,10,522,5
233,9,108,N.data,956,18
233,X,80,10,369,6
233,X,80,N.data,597,14
234,1,502,10,1983,6
234,1,502,N.data,5513,21
234,10,160,10,804,5
234,10,160,N.data,1460,17
234,11,166,10,535,6
234,11,166,N.data,1348,17
234,12,215,10,1080,5
234,12,215,N.data,2109,17
234,13,101,10,494,5
234,13,101,N.data,983,21
234,14,102,10,567,5
234,14,102,N.data,1022,17
234,15,90,10,505,8
234,15,90,N.data,756,15
234,16,92,10,595,7
234,16,92,N.data,967,19
234,17,179,10,569,7
234,17,179,N.data,1550,17
234,18,83,10,464,7
234,18,83,N.data,631,14
234,19,59,10,201,6
234,19,59,N.data,423,14
234,2,285,10,1312,6
234,2,285,N.data,2847,19
234,20,94,10,440,5
234,20,94,N.data,906,18
234,21,47,10,199,6
234,21,47,N.data,293,11
234,22,82,10,366,6
234,22,82,N.data,635,16
234,3,216,10,858,5
234,3,216,N.data,2091,20
234,4,187,10,1122,6
234,4,187,N.data,2666,34
234,5,212,10,947,5
234,5,212,N.data,2076,18
234,6,176,10,734,4
234,6,176,N.data,1458,16
234,7,144,10,737,8
234,7,144,N.data,1394,16
234,8,141,10,808,6
234,8,141,N.data,1398,19
234,9,131,10,677,5
234,9,131,N.data,1168,15
234,X,135,10,747,7
234,X,135,N.data,1298,20
234,Y,22,10,75,4
234,Y,22,N.data,90,7
235,1,468,10,2161,5
235,1,468,N.data,4981,19
235,10,131,10,510,5
235,10,131,N.data,1075,15
235,11,145,10,613,4
235,11,145,N.data,1127,14
235,12,191,10,727,5
235,12,191,N.data,1562,16
235,13,76,10,350,4
235,13,76,N.data,640,19
235,14,91,10,446,7
235,14,91,N.data,685,13
235,15,75,10,316,4
235,15,75,N.data,505,11
235,16,89,10,448,5
235,16,89,N.data,712,15
235,17,168,10,658,4
235,17,168,N.data,1358,14
235,18,71,10,306,5
235,18,71,N.data,448,11
235,19,50,10,323,9
235,19,50,N.data,403,14
235,2,233,10,1013,4
235,2,233,N.data,2173,18
235,20,88,10,338,5
235,20,88,N.data,594,12
235,21,42,10,302,8
235,21,42,N.data,413,18
235,22,79,10,412,6
235,22,79,N.data,671,16
235,3,189,10,1127,7
235,3,189,N.data,1972,21
235,4,158,10,947,6
235,4,158,N.data,1828,21
235,5,185,10,813,5
235,5,185,N.data,1646,16
235,6,153,10,761,5
235,6,153,N.data,1369,15
235,7,123,10,552,5
235,7,123,N.data,1064,17
235,8,120,10,541,5
235,8,120,N.data,1038,16
235,9,108,10,450,5
235,9,108,N.data,816,15
235,X,119,10,464,5
235,X,119,N.data,813,12
236,1,458,10,2209,5
236,1,458,N.data,5105,20
236,10,132,10,630,8
236,10,132,N.data,1257,18
236,11,148,10,607,4
236,11,148,N.data,1376,16
236,12,198,10,1120,7
236,12,198,N.data,2077,18
236,13,92,10,434,6
236,13,92,N.data,797,17
236,14,81,10,444,8
236,14,81,N.data,620,13
236,15,83,10,340,5
236,15,83,N.data,699,15
236,16,78,10,440,6
236,16,78,N.data,707,16
236,17,159,10,653,5
236,17,159,N.data,1232,14
236,18,76,10,463,7
236,18,76,N.data,661,14
236,19,47,10,263,8
236,19,47,N.data,367,12
236,2,247,10,1073,5
236,2,247,N.data,2352,18
236,20,88,10,350,5
236,20,88,N.data,577,12
236,21,43,10,205,5
236,21,43,N.data,269,11
236,22,73,10,506,7
236,22,73,N.data,796,20
236,3,183,10,626,5
236,3,183,N.data,1607,18
236,4,157,10,594,5
236,4,157,N.data,1625,21
236,5,195,10,912,4
236,5,195,N.data,1736,14
236,6,150,10,878,6
236,6,150,N.data,1402,19
236,7,118,10,725,6
236,7,118,N.data,1218,18
236,8,122,10,521,5
236,8,122,N.data,977,16
236,9,123,10,793,7
236,9,123,N.data,1207,17
236,X,121,10,620,7
236,X,121,N.data,1170,18
236,Y,12,10,38,6
236,Y,12,N.data,38,6
237,1,425,10,2009,7
237,1,425,N.data,5658,29
237,10,118,10,625,6
237,10,118,N.data,1046,15
237,11,137,10,631,5
237,11,137,N.data,1238,16
237,12,183,10,884,5
237,12,183,N.data,1776,17
237,13,80,10,393,5
237,13,80,N.data,620,16
237,14,72,10,332,4
237,14,72,N.data,502,13
237,15,77,10,417,5
237,15,77,N.data,803,19
237,16,76,10,371,5
237,16,76,N.data,552,12
237,17,148,10,581,5
237,17,148,N.data,1235,15
237,18,71,10,311,5
237,18,71,N.data,521,14
237,19,46,10,201,4
237,19,46,N.data,353,16
237,2,236,10,1117,6
237,2,236,N.data,2444,25
237,20,83,10,401,6
237,20,83,N.data,625,12
237,21,40,10,204,7
237,21,40,N.data,266,12
237,22,68,10,254,6
237,22,68,N.data,506,13
237,3,172,10,829,6
237,3,172,N.data,2100,24
237,4,149,10,885,8
237,4,149,N.data,1449,20
237,5,181,10,1095,6
237,5,181,N.data,2127,20
237,6,140,10,694,6
237,6,140,N.data,1168,14
237,7,113,10,617,8
237,7,113,N.data,986,17
237,8,117,10,499,6
237,8,117,N.data,1035,19
237,9,122,10,486,5
237,9,122,N.data,1033,19
237,X,113,10,503,5
237,X,113,N.data,903,13
237,Y,12,10,38,6
237,Y,12,N.data,38,6
238,1,501,10,2479,5
238,1,501,N.data,6763,31
238,10,159,10,719,6
238,10,159,N.data,1506,17
238,11,165,10,905,7
238,11,165,N.data,1599,17
238,12,212,10,796,5
238,12,212,N.data,1991,18
238,13,103,10,393,5
238,13,103,N.data,660,11
238,14,104,10,543,5
238,14,104,N.data,894,14
238,15,90,10,558,7
238,15,90,N.data,854,17
238,16,93,10,364,5
238,16,93,N.data,611,11
238,17,174,10,832,7
238,17,174,N.data,1597,18
238,18,86,10,413,8
238,18,86,N.data,919,21
238,19,59,10,273,7
238,19,59,N.data,405,12
238,2,286,10,1407,6
238,2,286,N.data,3204,21
238,20,94,10,419,6
238,20,94,N.data,891,18
238,21,47,10,198,5
238,21,47,N.data,257,9
238,22,81,10,425,5
238,22,81,N.data,670,15
238,3,219,10,1830,8
238,3,219,N.data,3435,27
238,4,183,10,1103,6
238,4,183,N.data,2240,23
238,5,209,10,993,8
238,5,209,N.data,2413,20
238,6,176,10,1065,6
238,6,176,N.data,2047,21
238,7,144,10,807,5
238,7,144,N.data,1546,21
238,8,142,10,642,5
238,8,142,N.data,1187,15
238,9,129,10,549,4
238,9,129,N.data,1123,18
238,X,135,10,613,4
238,X,135,N.data,1149,18
238,Y,21,10,81,5
238,Y,21,N.data,91,8
239,1,464,10,1768,6
239,1,464,N.data,4588,19
239,10,136,10,593,6
239,10,136,N.data,1122,15
239,11,148,10,633,7
239,11,148,N.data,1274,21
239,12,194,10,820,5
239,12,194,N.data,1707,15
239,13,88,10,443,5
239,13,88,N.data,726,15
239,14,81,10,319,5
239,14,81,N.data,520,11
239,15,84,10,381,6
239,15,84,N.data,599,12
239,16,78,10,336,5
239,16,78,N.data,555,16
239,17,161,10,606,5
239,17,161,N.data,1242,14
239,18,76,10,380,5
239,18,76,N.data,555,12
239,19,46,10,190,5
239,19,46,N.data,278,12
239,2,251,10,1068,6
239,2,251,N.data,2291,16
239,20,89,10,368,5
239,20,89,N.data,663,14
239,21,43,10,167,5
239,21,43,N.data,232,10
239,22,73,10,336,7
239,22,73,N.data,502,12
239,3,182,10,904,6
239,3,182,N.data,2259,23
239,4,159,10,771,5
239,4,159,N.data,1495,17
239,5,195,10,1212,6
239,5,195,N.data,2263,22
239,6,152,10,750,6
239,6,152,N.data,1293,16
239,7,119,10,571,5
239,7,119,N.data,1038,16
239,8,125,10,582,5
239,8,125,N.data,1097,18
239,9,123,10,528,5
239,9,123,N.data,887,13
239,X,122,10,619,6
239,X,122,N.data,1099,18
239,Y,12,10,42,6
239,Y,12,N.data,42,6
24,1,533,10,2421,5
24,1,533,N.data,7851,37
24,10,193,10,775,4
24,10,193,N.data,1934,21
24,11,198,10,793,4
24,11,198,N.data,2080,22
24,12,250,10,968,6
24,12,250,N.data,2546,18
24,13,131,10,528,4
24,13,131,N.data,1195,18
24,14,114,10,475,4
24,14,114,N.data,903,15
24,15,120,10,655,5
24,15,120,N.data,1645,27
24,16,117,10,412,6
24,16,117,N.data,1053,17
24,17,187,10,797,5
24,17,187,N.data,1688,16
24,18,106,10,555,7
24,18,106,N.data,923,18
24,19,75,10,317,4
24,19,75,N.data,504,13
24,2,332,10,1692,6
24,2,332,N.data,3982,24
24,20,123,10,651,5
24,20,123,N.data,1187,18
24,21,61,10,332,7
24,21,61,N.data,504,15
24,22,94,10,326,7
24,22,94,N.data,640,12
24,3,254,10,947,6
24,3,254,N.data,2473,18
24,4,235,10,988,6
24,4,235,N.data,2398,21
24,5,255,10,1453,7
24,5,255,N.data,3965,29
24,6,221,10,1103,6
24,6,221,N.data,2441,25
24,7,181,10,827,6
24,7,181,N.data,1753,20
24,8,194,10,889,7
24,8,194,N.data,1842,17
24,9,169,10,1108,7
24,9,169,N.data,1946,24
24,X,186,10,852,5
24,X,186,N.data,1853,20
24,Y,26,10,135,7
24,Y,26,N.data,146,10
240,1,486,10,2060,7
240,1,486,N.data,5850,23
240,10,146,10,727,7
240,10,146,N.data,1372,16
240,11,158,10,881,8
240,11,158,N.data,1499,20
240,12,200,10,989,6
240,12,200,N.data,2012,24
240,13,87,10,429,6
240,13,87,N.data,692,15
240,14,99,10,365,5
240,14,99,N.data,664,12
240,15,84,10,472,6
240,15,84,N.data,683,15
240,16,87,10,357,5
240,16,87,N.data,605,14
240,17,172,10,658,4
240,17,172,N.data,1443,17
240,18,79,10,366,5
240,18,79,N.data,550,12
240,19,56,10,297,6
240,19,56,N.data,407,15
240,2,269,10,1434,6
240,2,269,N.data,3573,25
240,20,92,10,401,5
240,20,92,N.data,687,13
240,21,44,10,224,6
240,21,44,N.data,307,12
240,22,81,10,399,6
240,22,81,N.data,764,19
240,3,207,10,1373,7
240,3,207,N.data,2857,25
240,4,162,10,853,5
240,4,162,N.data,1695,17
240,5,201,10,940,4
240,5,201,N.data,1870,17
240,6,165,10,834,6
240,6,165,N.data,1679,20
240,7,138,10,779,5
240,7,138,N.data,1661,26
240,8,128,10,617,6
240,8,128,N.data,1109,16
240,9,122,10,838,8
240,9,122,N.data,1673,23
240,X,129,10,461,5
240,X,129,N.data,957,14
240,Y,19,10,70,6
240,Y,19,N.data,73,8
241,1,495,10,1739,5
241,1,495,N.data,5851,22
241,10,149,10,869,9
241,10,149,N.data,1511,21
241,11,162,10,764,5
241,11,162,N.data,1499,18
241,12,209,10,847,6
241,12,209,N.data,1993,18
241,13,95,10,353,5
241,13,95,N.data,685,14
241,14,103,10,675,7
241,14,103,N.data,1048,17
241,15,87,10,402,5
241,15,87,N.data,736,16
241,16,92,10,415,7
241,16,92,N.data,741,15
241,17,170,10,618,6
241,17,170,N.data,1386,15
241,18,84,10,377,5
241,18,84,N.data,557,12
241,19,57,10,306,5
241,19,57,N.data,493,15
241,2,282,10,1590,7
241,2,282,N.data,3399,24
241,20,92,10,460,6
241,20,92,N.data,712,15
241,21,46,10,278,7
241,21,46,N.data,356,15
241,22,79,10,382,5
241,22,79,N.data,710,16
241,3,212,10,1639,8
241,3,212,N.data,2986,24
241,4,175,10,844,5
241,4,175,N.data,2657,30
241,5,204,10,1142,5
241,5,204,N.data,2599,25
