data.seed,n.segments,method,selected
49,10,10% 100 times penaltyExp -0.5 max freq,10
49,10,10-fold 10 times penaltyExp -0.5 max freq,10
49,10,2-fold 50 times penaltyExp -0.5 max freq,11
49,10,50% 100 times penaltyExp -0.5 max freq,10
49,10,10% 100 times penaltyExp 0 max freq,10
49,10,10-fold 10 times penaltyExp 0 max freq,10
49,10,2-fold 50 times penaltyExp 0 max freq,13
49,10,50% 100 times penaltyExp 0 max freq,10
49,10,"10% 100 times min err, min segs",8
49,10,"10-fold 10 times min err, min segs",7
49,10,"2-fold 50 times min err, min segs",10
49,10,"50% 100 times min err, min segs",10
49,10,"10% 100 times min err, max times",10
49,10,"10-fold 10 times min err, max times",10
49,10,"2-fold 50 times min err, max times",11
49,10,"50% 100 times min err, max times",10
49,10,"10% 100 times mean err, min err",13
49,10,"10-fold 10 times mean err, min err",14
49,10,"2-fold 50 times mean err, min err",11
49,10,"50% 100 times mean err, min err",12
49,15,10% 100 times penaltyExp -1 min loss,19
49,15,10-fold 10 times penaltyExp -1 min loss,16
49,15,2-fold 50 times penaltyExp -1 min loss,15
49,15,50% 100 times penaltyExp -1 min loss,15
49,15,10% 100 times penaltyExp -0.5 min loss,19
49,15,10-fold 10 times penaltyExp -0.5 min loss,16
49,15,2-fold 50 times penaltyExp -0.5 min loss,16
49,15,50% 100 times penaltyExp -0.5 min loss,16
49,15,10% 100 times penaltyExp 0 min loss,20
49,15,10-fold 10 times penaltyExp 0 min loss,18
49,15,2-fold 50 times penaltyExp 0 min loss,18
49,15,50% 100 times penaltyExp 0 min loss,19
49,15,10% 100 times penaltyExp -1 max freq,15
49,15,10-fold 10 times penaltyExp -1 max freq,15
49,15,2-fold 50 times penaltyExp -1 max freq,15
49,15,50% 100 times penaltyExp -1 max freq,15
49,15,10% 100 times penaltyExp -0.5 max freq,15
49,15,10-fold 10 times penaltyExp -0.5 max freq,15
49,15,2-fold 50 times penaltyExp -0.5 max freq,15
49,15,50% 100 times penaltyExp -0.5 max freq,15
49,15,10% 100 times penaltyExp 0 max freq,15
49,15,10-fold 10 times penaltyExp 0 max freq,15
49,15,2-fold 50 times penaltyExp 0 max freq,15
49,15,50% 100 times penaltyExp 0 max freq,15
49,15,"10% 100 times min err, min segs",14
49,15,"10-fold 10 times min err, min segs",13
49,15,"2-fold 50 times min err, min segs",15
49,15,"50% 100 times min err, min segs",15
49,15,"10% 100 times min err, max times",15
49,15,"10-fold 10 times min err, max times",15
49,15,"2-fold 50 times min err, max times",15
49,15,"50% 100 times min err, max times",15
49,15,"10% 100 times mean err, min err",19
49,15,"10-fold 10 times mean err, min err",20
49,15,"2-fold 50 times mean err, min err",16
49,15,"50% 100 times mean err, min err",19
49,20,10% 100 times penaltyExp -1 min loss,20
49,20,10-fold 10 times penaltyExp -1 min loss,20
49,20,2-fold 50 times penaltyExp -1 min loss,20
49,20,50% 100 times penaltyExp -1 min loss,20
49,20,10% 100 times penaltyExp -0.5 min loss,20
49,20,10-fold 10 times penaltyExp -0.5 min loss,21
49,20,2-fold 50 times penaltyExp -0.5 min loss,20
49,20,50% 100 times penaltyExp -0.5 min loss,20
49,20,10% 100 times penaltyExp 0 min loss,20
49,20,10-fold 10 times penaltyExp 0 min loss,21
49,20,2-fold 50 times penaltyExp 0 min loss,20
49,20,50% 100 times penaltyExp 0 min loss,20
49,20,10% 100 times penaltyExp -1 max freq,20
49,20,10-fold 10 times penaltyExp -1 max freq,20
49,20,2-fold 50 times penaltyExp -1 max freq,20
49,20,50% 100 times penaltyExp -1 max freq,20
49,20,10% 100 times penaltyExp -0.5 max freq,20
49,20,10-fold 10 times penaltyExp -0.5 max freq,20
49,20,2-fold 50 times penaltyExp -0.5 max freq,20
49,20,50% 100 times penaltyExp -0.5 max freq,20
49,20,10% 100 times penaltyExp 0 max freq,20
49,20,10-fold 10 times penaltyExp 0 max freq,20
49,20,2-fold 50 times penaltyExp 0 max freq,20
49,20,50% 100 times penaltyExp 0 max freq,20
49,20,"10% 100 times min err, min segs",15
49,20,"10-fold 10 times min err, min segs",19
49,20,"2-fold 50 times min err, min segs",19
49,20,"50% 100 times min err, min segs",19
49,20,"10% 100 times min err, max times",20
49,20,"10-fold 10 times min err, max times",20
49,20,"2-fold 50 times min err, max times",20
49,20,"50% 100 times min err, max times",20
49,20,"10% 100 times mean err, min err",20
49,20,"10-fold 10 times mean err, min err",20
49,20,"2-fold 50 times mean err, min err",21
49,20,"50% 100 times mean err, min err",21
50,1,10% 100 times penaltyExp -1 min loss,1
50,1,10-fold 10 times penaltyExp -1 min loss,1
50,1,2-fold 50 times penaltyExp -1 min loss,1
50,1,50% 100 times penaltyExp -1 min loss,1
50,1,10% 100 times penaltyExp -0.5 min loss,1
50,1,10-fold 10 times penaltyExp -0.5 min loss,1
50,1,2-fold 50 times penaltyExp -0.5 min loss,1
50,1,50% 100 times penaltyExp -0.5 min loss,1
50,1,10% 100 times penaltyExp 0 min loss,1
50,1,10-fold 10 times penaltyExp 0 min loss,1
50,1,2-fold 50 times penaltyExp 0 min loss,1
50,1,50% 100 times penaltyExp 0 min loss,1
50,1,10% 100 times penaltyExp -1 max freq,1
50,1,10-fold 10 times penaltyExp -1 max freq,1
50,1,2-fold 50 times penaltyExp -1 max freq,1
50,1,50% 100 times penaltyExp -1 max freq,1
50,1,10% 100 times penaltyExp -0.5 max freq,1
50,1,10-fold 10 times penaltyExp -0.5 max freq,1
50,1,2-fold 50 times penaltyExp -0.5 max freq,1
50,1,50% 100 times penaltyExp -0.5 max freq,1
50,1,10% 100 times penaltyExp 0 max freq,1
50,1,10-fold 10 times penaltyExp 0 max freq,1
50,1,2-fold 50 times penaltyExp 0 max freq,1
50,1,50% 100 times penaltyExp 0 max freq,1
50,1,"10% 100 times min err, min segs",1
50,1,"10-fold 10 times min err, min segs",1
50,1,"2-fold 50 times min err, min segs",1
50,1,"50% 100 times min err, min segs",1
50,1,"10% 100 times min err, max times",1
50,1,"10-fold 10 times min err, max times",4
50,1,"2-fold 50 times min err, max times",1
50,1,"50% 100 times min err, max times",1
50,1,"10% 100 times mean err, min err",1
50,1,"10-fold 10 times mean err, min err",1
50,1,"2-fold 50 times mean err, min err",1
50,1,"50% 100 times mean err, min err",1
50,2,10% 100 times penaltyExp -1 min loss,2
50,2,10-fold 10 times penaltyExp -1 min loss,2
50,2,2-fold 50 times penaltyExp -1 min loss,2
50,2,50% 100 times penaltyExp -1 min loss,2
50,2,10% 100 times penaltyExp -0.5 min loss,2
50,2,10-fold 10 times penaltyExp -0.5 min loss,2
50,2,2-fold 50 times penaltyExp -0.5 min loss,2
50,2,50% 100 times penaltyExp -0.5 min loss,2
50,2,10% 100 times penaltyExp 0 min loss,2
50,2,10-fold 10 times penaltyExp 0 min loss,2
50,2,2-fold 50 times penaltyExp 0 min loss,2
50,2,50% 100 times penaltyExp 0 min loss,2
50,2,10% 100 times penaltyExp -1 max freq,2
50,2,10-fold 10 times penaltyExp -1 max freq,2
50,2,2-fold 50 times penaltyExp -1 max freq,2
50,2,50% 100 times penaltyExp -1 max freq,2
50,2,10% 100 times penaltyExp -0.5 max freq,2
50,2,10-fold 10 times penaltyExp -0.5 max freq,2
50,2,2-fold 50 times penaltyExp -0.5 max freq,2
50,2,50% 100 times penaltyExp -0.5 max freq,2
50,2,10% 100 times penaltyExp 0 max freq,2
50,2,10-fold 10 times penaltyExp 0 max freq,2
50,2,2-fold 50 times penaltyExp 0 max freq,2
50,2,50% 100 times penaltyExp 0 max freq,2
50,2,"10% 100 times min err, min segs",1
50,2,"10-fold 10 times min err, min segs",1
50,2,"2-fold 50 times min err, min segs",1
50,2,"50% 100 times min err, min segs",1
50,2,"10% 100 times min err, max times",2
50,2,"10-fold 10 times min err, max times",2
50,2,"2-fold 50 times min err, max times",2
50,2,"50% 100 times min err, max times",2
50,2,"10% 100 times mean err, min err",2
50,2,"10-fold 10 times mean err, min err",2
50,2,"2-fold 50 times mean err, min err",2
50,2,"50% 100 times mean err, min err",2
50,5,10% 100 times penaltyExp -1 min loss,5
50,5,10-fold 10 times penaltyExp -1 min loss,6
50,5,2-fold 50 times penaltyExp -1 min loss,5
50,5,50% 100 times penaltyExp -1 min loss,5
50,5,10% 100 times penaltyExp -0.5 min loss,5
50,5,10-fold 10 times penaltyExp -0.5 min loss,6
50,5,2-fold 50 times penaltyExp -0.5 min loss,5
50,5,50% 100 times penaltyExp -0.5 min loss,6
50,5,10% 100 times penaltyExp 0 min loss,5
50,5,10-fold 10 times penaltyExp 0 min loss,6
50,5,2-fold 50 times penaltyExp 0 min loss,6
50,5,50% 100 times penaltyExp 0 min loss,7
50,5,10% 100 times penaltyExp -1 max freq,5
50,5,10-fold 10 times penaltyExp -1 max freq,5
50,5,2-fold 50 times penaltyExp -1 max freq,5
50,5,50% 100 times penaltyExp -1 max freq,5
50,5,10% 100 times penaltyExp -0.5 max freq,5
50,5,10-fold 10 times penaltyExp -0.5 max freq,5
50,5,2-fold 50 times penaltyExp -0.5 max freq,5
50,5,50% 100 times penaltyExp -0.5 max freq,5
50,5,10% 100 times penaltyExp 0 max freq,5
50,5,10-fold 10 times penaltyExp 0 max freq,5
50,5,2-fold 50 times penaltyExp 0 max freq,5
50,5,50% 100 times penaltyExp 0 max freq,5
50,5,"10% 100 times min err, min segs",2
50,5,"10-fold 10 times min err, min segs",2
50,5,"2-fold 50 times min err, min segs",5
50,5,"50% 100 times min err, min segs",5
50,5,"10% 100 times min err, max times",5
50,5,"10-fold 10 times min err, max times",5
50,5,"2-fold 50 times min err, max times",5
50,5,"50% 100 times min err, max times",5
50,5,"10% 100 times mean err, min err",8
50,5,"10-fold 10 times mean err, min err",8
50,5,"2-fold 50 times mean err, min err",6
50,5,"50% 100 times mean err, min err",6
50,10,10% 100 times penaltyExp -1 min loss,10
50,10,10-fold 10 times penaltyExp -1 min loss,10
50,10,2-fold 50 times penaltyExp -1 min loss,10
50,10,50% 100 times penaltyExp -1 min loss,10
50,10,10% 100 times penaltyExp -0.5 min loss,10
50,10,10-fold 10 times penaltyExp -0.5 min loss,10
50,10,2-fold 50 times penaltyExp -0.5 min loss,10
50,10,50% 100 times penaltyExp -0.5 min loss,10
50,10,10% 100 times penaltyExp 0 min loss,11
50,10,10-fold 10 times penaltyExp 0 min loss,11
50,10,2-fold 50 times penaltyExp 0 min loss,10
50,10,50% 100 times penaltyExp 0 min loss,10
50,10,10% 100 times penaltyExp -1 max freq,10
50,10,10-fold 10 times penaltyExp -1 max freq,11
50,10,2-fold 50 times penaltyExp -1 max freq,10
50,10,50% 100 times penaltyExp -1 max freq,10
50,10,10% 100 times penaltyExp -0.5 max freq,10
50,10,10-fold 10 times penaltyExp -0.5 max freq,11
50,10,2-fold 50 times penaltyExp -0.5 max freq,10
50,10,50% 100 times penaltyExp -0.5 max freq,10
50,10,10% 100 times penaltyExp 0 max freq,10
50,10,10-fold 10 times penaltyExp 0 max freq,11
50,10,2-fold 50 times penaltyExp 0 max freq,10
50,10,50% 100 times penaltyExp 0 max freq,10
50,10,"10% 100 times min err, min segs",8
50,10,"10-fold 10 times min err, min segs",6
50,10,"2-fold 50 times min err, min segs",9
50,10,"50% 100 times min err, min segs",10
50,10,"10% 100 times min err, max times",10
50,10,"10-fold 10 times min err, max times",10
50,10,"2-fold 50 times min err, max times",10
50,10,"50% 100 times min err, max times",10
50,10,"10% 100 times mean err, min err",11
50,10,"10-fold 10 times mean err, min err",11
50,10,"2-fold 50 times mean err, min err",11
50,10,"50% 100 times mean err, min err",11
50,15,10% 100 times penaltyExp -1 min loss,15
50,15,10-fold 10 times penaltyExp -1 min loss,15
50,15,2-fold 50 times penaltyExp -1 min loss,15
50,15,50% 100 times penaltyExp -1 min loss,15
50,15,10% 100 times penaltyExp -0.5 min loss,15
50,15,10-fold 10 times penaltyExp -0.5 min loss,15
50,15,2-fold 50 times penaltyExp -0.5 min loss,15
50,15,50% 100 times penaltyExp -0.5 min loss,15
50,15,10% 100 times penaltyExp 0 min loss,15
50,15,10-fold 10 times penaltyExp 0 min loss,15
50,15,2-fold 50 times penaltyExp 0 min loss,15
50,15,50% 100 times penaltyExp 0 min loss,15
50,15,10% 100 times penaltyExp -1 max freq,15
50,15,10-fold 10 times penaltyExp -1 max freq,15
50,15,2-fold 50 times penaltyExp -1 max freq,15
50,15,50% 100 times penaltyExp -1 max freq,15
50,15,10% 100 times penaltyExp -0.5 max freq,15
50,15,10-fold 10 times penaltyExp -0.5 max freq,15
50,15,2-fold 50 times penaltyExp -0.5 max freq,15
50,15,50% 100 times penaltyExp -0.5 max freq,15
50,15,10% 100 times penaltyExp 0 max freq,15
50,15,10-fold 10 times penaltyExp 0 max freq,15
50,15,2-fold 50 times penaltyExp 0 max freq,15
50,15,50% 100 times penaltyExp 0 max freq,15
50,15,"10% 100 times min err, min segs",13
50,15,"10-fold 10 times min err, min segs",13
50,15,"2-fold 50 times min err, min segs",15
50,15,"50% 100 times min err, min segs",15
50,15,"10% 100 times min err, max times",15
50,15,"10-fold 10 times min err, max times",15
50,15,"2-fold 50 times min err, max times",15
50,15,"50% 100 times min err, max times",15
50,15,"10% 100 times mean err, min err",15
50,15,"10-fold 10 times mean err, min err",15
50,15,"2-fold 50 times mean err, min err",15
50,15,"50% 100 times mean err, min err",15
50,20,10% 100 times penaltyExp -1 min loss,22
50,20,10-fold 10 times penaltyExp -1 min loss,23
50,20,2-fold 50 times penaltyExp -1 min loss,20
50,20,50% 100 times penaltyExp -1 min loss,20
50,20,10% 100 times penaltyExp -0.5 min loss,22
50,20,10-fold 10 times penaltyExp -0.5 min loss,23
50,20,2-fold 50 times penaltyExp -0.5 min loss,20
50,20,50% 100 times penaltyExp -0.5 min loss,20
50,20,10% 100 times penaltyExp 0 min loss,23
50,20,10-fold 10 times penaltyExp 0 min loss,24
50,20,2-fold 50 times penaltyExp 0 min loss,20
50,20,50% 100 times penaltyExp 0 min loss,20
50,20,10% 100 times penaltyExp -1 max freq,22
50,20,10-fold 10 times penaltyExp -1 max freq,20
50,20,2-fold 50 times penaltyExp -1 max freq,20
50,20,50% 100 times penaltyExp -1 max freq,20
50,20,10% 100 times penaltyExp -0.5 max freq,22
50,20,10-fold 10 times penaltyExp -0.5 max freq,20
50,20,2-fold 50 times penaltyExp -0.5 max freq,20
50,20,50% 100 times penaltyExp -0.5 max freq,20
50,20,10% 100 times penaltyExp 0 max freq,23
50,20,10-fold 10 times penaltyExp 0 max freq,20
50,20,2-fold 50 times penaltyExp 0 max freq,20
50,20,50% 100 times penaltyExp 0 max freq,20
50,20,"10% 100 times min err, min segs",17
50,20,"10-fold 10 times min err, min segs",19
50,20,"2-fold 50 times min err, min segs",19
50,20,"50% 100 times min err, min segs",20
50,20,"10% 100 times min err, max times",20
50,20,"10-fold 10 times min err, max times",20
50,20,"2-fold 50 times min err, max times",20
50,20,"50% 100 times min err, max times",20
50,20,"10% 100 times mean err, min err",24
50,20,"10-fold 10 times mean err, min err",24
50,20,"2-fold 50 times mean err, min err",21
50,20,"50% 100 times mean err, min err",21
51,1,10% 100 times penaltyExp -1 min loss,10
51,1,10-fold 10 times penaltyExp -1 min loss,1
51,1,2-fold 50 times penaltyExp -1 min loss,1
51,1,50% 100 times penaltyExp -1 min loss,1
51,1,10% 100 times penaltyExp -0.5 min loss,10
51,1,10-fold 10 times penaltyExp -0.5 min loss,1
51,1,2-fold 50 times penaltyExp -0.5 min loss,1
51,1,50% 100 times penaltyExp -0.5 min loss,1
51,1,10% 100 times penaltyExp 0 min loss,10
51,1,10-fold 10 times penaltyExp 0 min loss,1
51,1,2-fold 50 times penaltyExp 0 min loss,1
51,1,50% 100 times penaltyExp 0 min loss,1
51,1,10% 100 times penaltyExp -1 max freq,1
51,1,10-fold 10 times penaltyExp -1 max freq,1
51,1,2-fold 50 times penaltyExp -1 max freq,1
51,1,50% 100 times penaltyExp -1 max freq,1
51,1,10% 100 times penaltyExp -0.5 max freq,1
51,1,10-fold 10 times penaltyExp -0.5 max freq,1
51,1,2-fold 50 times penaltyExp -0.5 max freq,1
51,1,50% 100 times penaltyExp -0.5 max freq,1
51,1,10% 100 times penaltyExp 0 max freq,1
51,1,10-fold 10 times penaltyExp 0 max freq,1
51,1,2-fold 50 times penaltyExp 0 max freq,1
51,1,50% 100 times penaltyExp 0 max freq,1
51,1,"10% 100 times min err, min segs",1
51,1,"10-fold 10 times min err, min segs",1
51,1,"2-fold 50 times min err, min segs",1
51,1,"50% 100 times min err, min segs",1
51,1,"10% 100 times min err, max times",1
51,1,"10-fold 10 times min err, max times",1
51,1,"2-fold 50 times min err, max times",1
51,1,"50% 100 times min err, max times",1
51,1,"10% 100 times mean err, min err",9
51,1,"10-fold 10 times mean err, min err",2
51,1,"2-fold 50 times mean err, min err",1
51,1,"50% 100 times mean err, min err",1
51,2,10% 100 times penaltyExp -1 min loss,19
51,2,10-fold 10 times penaltyExp -1 min loss,19
51,2,2-fold 50 times penaltyExp -1 min loss,2
51,2,50% 100 times penaltyExp -1 min loss,2
51,2,10% 100 times penaltyExp -0.5 min loss,19
51,2,10-fold 10 times penaltyExp -0.5 min loss,19
51,2,2-fold 50 times penaltyExp -0.5 min loss,2
51,2,50% 100 times penaltyExp -0.5 min loss,2
51,2,10% 100 times penaltyExp 0 min loss,19
51,2,10-fold 10 times penaltyExp 0 min loss,19
51,2,2-fold 50 times penaltyExp 0 min loss,2
51,2,50% 100 times penaltyExp 0 min loss,2
51,2,10% 100 times penaltyExp -1 max freq,2
51,2,10-fold 10 times penaltyExp -1 max freq,2
51,2,2-fold 50 times penaltyExp -1 max freq,2
51,2,50% 100 times penaltyExp -1 max freq,2
51,2,10% 100 times penaltyExp -0.5 max freq,2
51,2,10-fold 10 times penaltyExp -0.5 max freq,2
51,2,2-fold 50 times penaltyExp -0.5 max freq,2
51,2,50% 100 times penaltyExp -0.5 max freq,2
51,2,10% 100 times penaltyExp 0 max freq,2
51,2,10-fold 10 times penaltyExp 0 max freq,2
51,2,2-fold 50 times penaltyExp 0 max freq,2
51,2,50% 100 times penaltyExp 0 max freq,2
51,2,"10% 100 times min err, min segs",1
51,2,"10-fold 10 times min err, min segs",1
51,2,"2-fold 50 times min err, min segs",2
51,2,"50% 100 times min err, min segs",1
51,2,"10% 100 times min err, max times",2
51,2,"10-fold 10 times min err, max times",2
51,2,"2-fold 50 times min err, max times",2
51,2,"50% 100 times min err, max times",2
51,2,"10% 100 times mean err, min err",2
51,2,"10-fold 10 times mean err, min err",16
51,2,"2-fold 50 times mean err, min err",2
51,2,"50% 100 times mean err, min err",2
51,5,10% 100 times penaltyExp -1 min loss,5
51,5,10-fold 10 times penaltyExp -1 min loss,5
51,5,2-fold 50 times penaltyExp -1 min loss,5
51,5,50% 100 times penaltyExp -1 min loss,5
51,5,10% 100 times penaltyExp -0.5 min loss,5
51,5,10-fold 10 times penaltyExp -0.5 min loss,5
51,5,2-fold 50 times penaltyExp -0.5 min loss,5
51,5,50% 100 times penaltyExp -0.5 min loss,5
51,5,10% 100 times penaltyExp 0 min loss,5
51,5,10-fold 10 times penaltyExp 0 min loss,5
51,5,2-fold 50 times penaltyExp 0 min loss,5
51,5,50% 100 times penaltyExp 0 min loss,5
51,5,10% 100 times penaltyExp -1 max freq,5
51,5,10-fold 10 times penaltyExp -1 max freq,5
51,5,2-fold 50 times penaltyExp -1 max freq,5
51,5,50% 100 times penaltyExp -1 max freq,5
51,5,10% 100 times penaltyExp -0.5 max freq,5
51,5,10-fold 10 times penaltyExp -0.5 max freq,5
51,5,2-fold 50 times penaltyExp -0.5 max freq,5
51,5,50% 100 times penaltyExp -0.5 max freq,5
51,5,10% 100 times penaltyExp 0 max freq,5
51,5,10-fold 10 times penaltyExp 0 max freq,5
51,5,2-fold 50 times penaltyExp 0 max freq,5
51,5,50% 100 times penaltyExp 0 max freq,5
51,5,"10% 100 times min err, min segs",3
51,5,"10-fold 10 times min err, min segs",3
51,5,"2-fold 50 times min err, min segs",5
51,5,"50% 100 times min err, min segs",5
51,5,"10% 100 times min err, max times",5
51,5,"10-fold 10 times min err, max times",5
51,5,"2-fold 50 times min err, max times",5
51,5,"50% 100 times min err, max times",5
51,5,"10% 100 times mean err, min err",5
51,5,"10-fold 10 times mean err, min err",5
51,5,"2-fold 50 times mean err, min err",5
51,5,"50% 100 times mean err, min err",5
51,10,10% 100 times penaltyExp -1 min loss,10
51,10,10-fold 10 times penaltyExp -1 min loss,10
51,10,2-fold 50 times penaltyExp -1 min loss,10
51,10,50% 100 times penaltyExp -1 min loss,10
51,10,10% 100 times penaltyExp -0.5 min loss,10
51,10,10-fold 10 times penaltyExp -0.5 min loss,10
51,10,2-fold 50 times penaltyExp -0.5 min loss,10
